,tweets,len,ID,Date,Source,Likes,RTs
1805,"RT @BJP4India: हर वोट की अहमियत है, हर वोट खास है, 

वोट सिर्फ ठप्पा नहीं, हमारी आवाज है।

तो देश के प्यारे युवाओं, अपना पहला वोट बनाओ याद…",139,1.08869E+18,25-01-19 6:43,Twitter Web Client,0,7692
1806,"Best wishes to the people of Himachal Pradesh on their Statehood Day. May this state, the land of natural beauty an… https://t.co/Gz8DJaEem0",140,1.08869E+18,25-01-19 6:35,Twitter Web Client,12603,2486
1807,I urge people from all walks of life to create awareness on voter registration and especially request my young frie… https://t.co/LiXhQjBNo0,140,1.08869E+18,25-01-19 6:31,Twitter Web Client,27007,6188
1808,Greetings on #NationalVotersDay. This is a day to reaffirm our commitment towards further strengthening our democra… https://t.co/v4Mo0HxYh9,140,1.08869E+18,25-01-19 6:30,Twitter Web Client,8499,2142
1809,"With this launch, India also becomes the first country to use the fourth stage of a space rocket as an orbital plat… https://t.co/QkHxs1cL1z",140,1.0886E+18,25-01-19 0:36,Twitter for iPhone,19091,4084
1810,"Heartiest congratulations to our space scientists for yet another successful launch of PSLV. 

This launch has put… https://t.co/cImcwaF1GL",139,1.0886E+18,25-01-19 0:36,Twitter for iPhone,26724,5367
1811,"Under the leadership of Shri @myogiadityanath Ji and his team, Uttar Pradesh has been achieving remarkable success… https://t.co/W7ukaLwYfk",139,1.08844E+18,24-01-19 14:17,Twitter Web Client,17413,4110
1812,On the special occasion of Uttar Pradesh Diwas I convey my greetings to the people of UP and pray for the continued… https://t.co/66N2gmmy8v,140,1.08844E+18,24-01-19 14:17,Twitter Web Client,19915,3607
1813,"Had an excellent interaction with tableaux artistes, guests from tribal communities, NCC cadets and NSS volunteers… https://t.co/R59h32XvP0",139,1.08844E+18,24-01-19 14:08,Twitter Web Client,7856,1707
1814,"India is phenomenally proud of these young achievers, who have been distinguishing themselves in a wide range of ar… https://t.co/NAXpVWYpW2",140,1.08844E+18,24-01-19 14:03,Twitter Web Client,10813,2463
1815,"Honouring a young genius! 

Raam M is a versatile music maestro. He is among the youngest Indians to have succeeded… https://t.co/ApIEVnSSlM",140,1.08844E+18,24-01-19 13:57,Twitter Web Client,6893,1448
1816,Dev Dushyantkumar Joshi has distinguished himself as an actor. His work in TV serials has been admired all over. Ha… https://t.co/F7wWhqvNsu,140,1.08843E+18,24-01-19 13:55,Twitter Web Client,6488,1260
1817,Vinayaka M belongs to Karnataka. He is a versatile artist and has given several stupendous performances. His musica… https://t.co/Ml5BmI4HWr,140,1.08843E+18,24-01-19 13:53,Twitter Web Client,6545,1321
1818,"Meet Aryaman Agarwal.

He is a young magician, who presents interesting magic tricks. He has done shows not only fo… https://t.co/hOw77NhYiE",140,1.08843E+18,24-01-19 13:52,Twitter Web Client,6671,1360
1819,"Truptraj Atul Pandya is a master percussionist He is an established radio and TV artist as well, who has given more… https://t.co/I756KH8Ci4",140,1.08843E+18,24-01-19 13:50,Twitter Web Client,7180,1647
1820,Meeting and knowing brave Nikhil Jituri was a pleasure. He saved the life of a two-year-old who accidentally fell i… https://t.co/BQjMOpMTjn,140,1.08843E+18,24-01-19 13:44,Twitter Web Client,5904,1291
1821,"Kartik Kumar Goyal and Adrika Goyal from Madhya Pradesh showed courage and social consciousness in providing food,… https://t.co/hQpqR1J3pn",139,1.08843E+18,24-01-19 13:42,Twitter Web Client,7150,1509
1822,"Angel Vijay Deokule, from Maharashtra, is an inspiration for young girls. She is an Sqay martial artist and has bro… https://t.co/KaVXTQI6cJ",140,1.08843E+18,24-01-19 13:41,Twitter Web Client,7015,1677
1823,"Anish, from Haryana, is great at aiming and achieving. He is an international Gold medalist young shooter who won a… https://t.co/XB3CQgEBwR",140,1.08843E+18,24-01-19 13:36,Twitter Web Client,6603,1339
1824,"It was a pleasure meeting young Priyam Tated. From Andhra Pradesh, he is a wonderful exponent of Roller or Figure S… https://t.co/P2MFdo2gJT",140,1.08843E+18,24-01-19 13:32,Twitter Web Client,6353,1302
1825,My young friend Esow from Andaman and Nicobar islands has made us proud. He was awarded the Junior World No. 1 at t… https://t.co/t9EPaD7C9J,140,1.08843E+18,24-01-19 13:31,Twitter Web Client,5692,1254
1826,"Young Shivangi from Haryana is scaling the peaks of achievement, literally! 

She is the youngest girl from India t… https://t.co/OXez2ZQrir",140,1.08843E+18,24-01-19 13:26,Twitter Web Client,9609,1805
1827,"Nishant Dhankhar is an ace mathematician, who has won many accolades internationally. 

His project on Szemerédi's… https://t.co/Djoxd1oYaF",139,1.08843E+18,24-01-19 13:25,Twitter Web Client,6448,1369
1828,More power to Megha Bose’s scholastic zeal! She distinguished herself at several Olympiads and quizzes. It was wond… https://t.co/t3L3Psljks,140,1.08843E+18,24-01-19 13:20,Twitter Web Client,6689,1354
1829,"Odisha's Ayushman Tripathy has won many accolades for his scholastic abilities at the National and International, l… https://t.co/C6S9uLUVP5",140,1.08843E+18,24-01-19 13:19,Twitter Web Client,5246,1172
1830,"Ensuring a healthy India! 

Met Dr. Arunalla Sridhar Reddy from Andhra Pradesh, who has conducted free dental check… https://t.co/ql4c6Qw5cE",140,1.08843E+18,24-01-19 13:16,Twitter Web Client,5470,1239
1831,"Congratulated the energetic Tashi Namgyal, who has been supporting the education of young children from poor econom… https://t.co/kRQ6jvS1Cd",140,1.08843E+18,24-01-19 13:15,Twitter Web Client,5028,1144
1832,Youngsters like Eiha Dixit indicate that the Yuva Shakti of India will do outstanding things. She celebrated her 6t… https://t.co/aX5DSejJi4,140,1.08842E+18,24-01-19 13:11,Twitter Web Client,10424,2094
1833,"Through theatre, Prathyaksha B R has been spreading awareness about the importance of toilets in homes. 

She condu… https://t.co/JOk5mTr1B5",140,1.08842E+18,24-01-19 13:09,Twitter Web Client,6906,1536
1834,"Meet Aryamaan Lakhotia from West Bengal. 

He founded ‘Toy Joy’ with the aim of collecting and distributing toys to… https://t.co/42EbojMdap",140,1.08842E+18,24-01-19 13:07,Twitter Web Client,6901,1464
1835,Delhi’s Madhav Lavakare made an affordable wearable assistive device for the hearing impaired called ‘Transcribe.’… https://t.co/yN04cjQ1iV,139,1.08842E+18,24-01-19 13:06,Twitter Web Client,6956,1452
1836,"Innovative Yuva Shakti! 

A U Nachiketh Kumar prepared standard rubber sheets from a fruit named Bilimbi (Averrhoa… https://t.co/lcHcpGejXk",139,1.08842E+18,24-01-19 13:04,Twitter Web Client,6091,1387
1837,"Naisargik Lenka is 16 and at such a young age, he worked on innovative solutions for remediation of contaminated so… https://t.co/CWygJaCtjk",140,1.08842E+18,24-01-19 13:03,Twitter Web Client,5463,1248
1838,"Saluting the innovative zeal of young India.

The projects Aswath Suryanarayanan steered include ‘Magnetically oper… https://t.co/BSPCXP9GSO",140,1.08842E+18,24-01-19 13:02,Twitter Web Client,5043,1191
1839,"Towering efforts, outstanding outcomes! 
Arunima Sen has done great work. She developed a model for energy efficien… https://t.co/xa2m0vQLt1",140,1.08842E+18,24-01-19 13:00,Twitter Web Client,7213,1465
1840,"My young friend Mohammed Suhail Chinya Salimpasha hails from Karnataka. 

He has been awarded the Bal Shakti Purask… https://t.co/JuoY2s1SK5",140,1.08842E+18,24-01-19 12:59,Twitter Web Client,9954,1868
1841,Had a wonderful interaction with winners of Rashtriya Bal Puraskar 2019. https://t.co/wPqvl2CL3Z,96,1.08842E+18,24-01-19 12:57,Twitter Web Client,12021,2471
1842,Having a great interaction with Karyakartas from Maharashtra. Watch. https://t.co/GOLEXovUEJ,92,1.08803E+18,23-01-19 11:08,Periscope,14834,3197
1843,"I am grateful to the Bose family for presenting me a cap worn by Netaji Bose himself. 

The cap has been immediatel… https://t.co/XJjzOffmEM",140,1.088E+18,23-01-19 9:05,Twitter Web Client,29512,6338
1844,To see Gurudev Tagore’s works at Drishyakala is a treat for art lovers. We all know Gurudev Tagore as a prolific wr… https://t.co/He1GENTBv2,140,1.088E+18,23-01-19 9:02,Twitter Web Client,7911,1603
1845,"Works of eminent Indian artists like Raja Ravi Varma, Gurudev Tagore, Amrita Sher-Gil, Abanindranath Tagore, Nandla… https://t.co/n2VZNZedzj",140,1.08798E+18,23-01-19 7:30,Twitter Web Client,11449,2345
1846,"I would specially urge art lovers to visit Drishyakala, which will take you through the finest aspects of Indian ar… https://t.co/R0NuVx3NbC",140,1.08798E+18,23-01-19 7:27,Twitter Web Client,8878,2009
1847,Museums on Netaji Bose and Azad Hind Fauj are a key part of Kranti Mandir. History echoes from these walls. In this… https://t.co/YLEpqB0Izc,140,1.08797E+18,23-01-19 7:25,Twitter Web Client,14986,3529
1848,"This complex includes Museums on Netaji Subhas Chandra Bose and the Indian National Army, Yaad-e-Jallian Museum (on… https://t.co/sd34TA2R70",140,1.08797E+18,23-01-19 7:23,Twitter Web Client,6303,1652
1849,"It was extremely humbling to inaugurate four museums relating to India's rich history and culture. 

This entire co… https://t.co/od1KkseB28",140,1.08797E+18,23-01-19 7:23,Twitter Web Client,10969,2832
1850,These museums being inaugurated today will deepen the connect between our glorious history and our youth as well as… https://t.co/zbE0vRtdE1,140,1.08792E+18,23-01-19 3:32,Twitter for iPhone,16810,2918
1851,"I will also inaugurate the Yaad-e-Jallian Museum (on Jallianwala Bagh and World War 1), Museum on 1857- India’s Fir… https://t.co/mKZYahsw0A",140,1.08792E+18,23-01-19 3:30,Twitter for iPhone,9261,2189
1852,"In a short while from now, I will be inaugurating Museums on Netaji Subhas Chandra Bose and the Indian National Arm… https://t.co/BXfnvWKQph",140,1.08792E+18,23-01-19 3:28,Twitter for iPhone,16960,3389
1853,Remembering the courageous Balasaheb Thackeray on his Jayanti. Respected Balasaheb was unwavering in his commitment… https://t.co/vAmo97vOxS,140,1.0879E+18,23-01-19 2:27,Twitter for iPhone,22403,4596
1854,"I bow to Netaji Subhas Chandra Bose on his Jayanti. 

He was a stalwart who committed himself towards ensuring Indi… https://t.co/pbZYfZjg4Y",140,1.0879E+18,23-01-19 2:23,Twitter Media Studio,41526,9362
1855,"My first brush with a big city, organisational duties in the RSS and a yearly 5-day journey to a remote forest duri… https://t.co/THe01Hhqfa",140,1.0877E+18,22-01-19 13:06,Twitter Web Client,13678,3155
1856,"Celebrate, do not fear exams.

I am glad that people not only from India but also from overseas are going to be a p… https://t.co/awPp8Dlr9Q",140,1.0877E+18,22-01-19 13:03,Twitter Media Studio,12227,2738
1857,Inaugurated Centers of Excellence at Deen Dayal Hastkala Sankul. These centres will give a boost to those associate… https://t.co/zP0htfWSGT,140,1.0877E+18,22-01-19 13:02,Twitter Web Client,6802,1612
1858,Made an announcement at the #PBD2019. Know what it is... https://t.co/Y8Y5FfLGX1,80,1.0877E+18,22-01-19 13:00,Twitter Media Studio,6888,1826
1859,"At the peak of his party’s power, a former PM said that for every Rupee, only 15 paisa reaches the poor. Which was… https://t.co/DyiLKkWiew",139,1.0877E+18,22-01-19 12:59,Twitter Media Studio,11815,2980
1860,"India is at the forefront of global leadership in various sectors. 

Our country is undertaking numerous initiative… https://t.co/LHsCOiwxpS",140,1.0877E+18,22-01-19 12:58,Twitter Media Studio,7430,1867
1861,Addressing the Pravasi Bharatiya Divas programme in Varanasi. Watch. https://t.co/BrhVZTLNxb,92,1.0876E+18,22-01-19 6:35,Periscope,16740,3787
1862,Looking forward to being in beloved Kashi today for the Pravasi Bharatiya Divas. This is an excellent forum to enga… https://t.co/DnqDrdOQWh,140,1.08754E+18,22-01-19 2:25,Twitter for iPhone,19464,3499
1863,I have had the privilege to visit the Sree Siddaganga Mutt and receive the blessings of His Holiness Dr. Sree Sree… https://t.co/dM8PihPIvy,139,1.08728E+18,21-01-19 9:11,Twitter Web Client,36981,6957
1864,HH Dr. Sree Sree Sree Sivakumara Swamigalu remained at the forefront of ensuring better healthcare and education fa… https://t.co/nRFGrcrlEO,140,1.08728E+18,21-01-19 9:09,Twitter Web Client,20130,4189
1865,"His Holiness Dr. Sree Sree Sree Sivakumara Swamigalu lived for the people, especially the poor and vulnerable.  He… https://t.co/iw1QM5FS8c",139,1.08728E+18,21-01-19 9:08,Twitter Web Client,34435,6526
1866,"Statehood Day greetings to the people of Tripura. In less than a year, the state has made remarkable progress. It i… https://t.co/U9N6r66wVi",140,1.08719E+18,21-01-19 3:22,Twitter for iPhone,17781,3282
1867,Manipur is blessed with immense natural beauty and hardworking citizens. I can never forget the affection I have go… https://t.co/gioXLqYfOC,140,1.08719E+18,21-01-19 3:21,Twitter for iPhone,24337,4292
1868,"On the special occasion of their Statehood Day, greetings to the people of Meghalaya. 

People from Meghalaya have… https://t.co/fj6TUou3ui",139,1.08719E+18,21-01-19 3:20,Twitter for iPhone,11675,2245
1869,"Not losers but Rockstars! 

No selfie Jab We Met but there will always be another occasion. :) https://t.co/1Ud7D5jIvd",118,1.08698E+18,20-01-19 13:21,Twitter Web Client,50733,8445
1870,Happy to know! My best wishes. https://t.co/2RIREPVVSC,54,1.08698E+18,20-01-19 13:17,Twitter Web Client,10792,1904
1871,Thank you Divya Ji. https://t.co/wfnj7SE5lT,43,1.08698E+18,20-01-19 13:17,Twitter Web Client,17360,2190
1872,"The entire nation admires Jeetendra Ji for his acting. And, as I said yesterday, he is full of energy! https://t.co/lduFaOnvpu",126,1.08698E+18,20-01-19 13:16,Twitter Web Client,27041,4139
1873,"As far as the issue of mining in Goa is concerned, the Centre, State Government and BJP MPs from the state are look… https://t.co/oKMYAkdOkt",140,1.08698E+18,20-01-19 13:15,Twitter Media Studio,8147,1889
1874,"The NDA government in unwavering in our commitment to social justice. 

Those who ruled the nation for years had no… https://t.co/9jh7ppdqf6",140,1.08697E+18,20-01-19 13:02,Twitter Media Studio,8874,2066
1875,"NDA governments at the Centre and Maharashtra have undertaken record number of initiatives for the farmers. 

On th… https://t.co/5d67odBfyF",140,1.08697E+18,20-01-19 13:01,Twitter Media Studio,7203,1785
1876,"उनके पास धन शक्ति है, हमारे पास जन शक्ति है।

उनको अपना परिवार बचाना है, हमें देश बनाना है। https://t.co/JoMTl58SkO",115,1.08697E+18,20-01-19 13:00,Twitter Media Studio,22599,5193
1877,"This question by a @BJP4Maharashtra Karyakarta reminded me of the days when I worked in the party organisation. 

I… https://t.co/EtJ62zA7qU",140,1.08697E+18,20-01-19 12:59,Twitter Web Client,5894,1404
